id,code_soato,name_ru,name_uz,district_id,district_code_soato
2017,1727248860,ССГ Окковок,Oq-qovoq QFY,542,1727248
2018,1727248866,ССГ Дурмон,Do‘rmon QFY,542,1727248
2019,1727248877,ССГ Тузель,Tuzel QFY,542,1727248
2020,1727248888,ССГ Чинабад,Chinobod QFY,542,1727248
2021,1727248895,ССГ Енарык,Yon-ariq QFY,542,1727248
2022,1727249501,город Паркент,Parkent shahri,547,1727249
2023,1727407554,город Красногорск,Krasnogorsk shahri,547,1727249
2024,1727249553,городской посёлок Куеш,Quyosh shaharchasi,547,1727249
2025,1727249555,городской посёлок Кургантепа,Qo‘rg‘ontepa shaharchasi,547,1727249
2026,1727249557,городской посёлок Чинорли,Chinorli shaharchasi,547,1727249
2027,1727249811,ССГ Заркент,Zarkent QFY,547,1727249
2028,1727249815,ССГ Каракалпак,Qoraqalpoq QFY,547,1727249
2029,1727249817,ССГ Бустан,Bo‘ston QFY,547,1727249
2030,1727249825,ССГ Намданак,Nomdanak QFY,547,1727249
2031,1727249830,ССГ Паркент,Parkent QFY,547,1727249
2032,1727249836,ССГ Сукок,So‘qoq QFY,547,1727249
2033,1727249850,ССГ Хисарак,Xisarak QFY,547,1727249
2034,1727249855,ССГ Бошкизилсой,Boshqizilsoy QFY,547,1727249
2035,1727249860,ССГ Чанги,Changi QFY,547,1727249
2036,1727250501,город Пскент,Pskent shahri,548,1727250
2037,1727250554,городской посёлок Муротали,Muratali shaharchasi,548,1727250
2038,1727250558,городской посёлок Саид,Said shaharchasi,548,1727250
2039,1727250811,ССГ Актепа,Oq tepa QFY,548,1727250
2040,1727250822,ССГ Дунгкурган,Dungqo‘rg‘on QFY,548,1727250
2041,1727250833,ССГ Керавчи,Kelovchi QFY,548,1727250
2042,1727250844,ССГ Муратали,Murotali QFY,548,1727250
2043,1727250855,ССГ Кариз,Koriz QFY,548,1727250
2044,1727250860,ССГ Саид,Said QFY,548,1727250
2045,1727253555,городской посёлок Туябугуз,Tuyabo‘g‘iz shaharchasi,549,1727253
2046,1727253561,городской посёлок Кучлик,Kuchluk shaharchasi,549,1727253
2047,1727253565,городской посёлок Корасув,Qorasuv shaharchasi,549,1727253
2048,1727253569,городской посёлок Шоликор,Sholikor shaharchasi,549,1727253
2049,1727253808,ССГ Ангар,Angor QFY,549,1727253
2050,1727253813,ССГ Кумовул,Qumovul QFY,549,1727253
2051,1727253820,ССГ Карасу,Qorasuv QFY,549,1727253
2052,1727253832,ССГ Ок- ота,Oq ota QFY,549,1727253
2053,1727253834,ССГ Хакикат,Haqiqat QFY,549,1727253
2054,1727253841,ССГ им. Навои,Navoiy nomli QFY,549,1727253
2055,1727253849,ССГ Юнучкала,Yo‘ng‘ichqala QFY,549,1727253
2056,1727253860,ССГ Пахтаабад,Paxtaobod QFY,549,1727253
2057,1727253863,ССГ Пахтакор,Paxtakor QFY,549,1727253
2058,1727253865,ССГ Урта-Сарай,O‘rtasaroy QFY,549,1727253
2059,1727253871,ССГ Истикбол,Istiqbol QFY,549,1727253
2060,1727253875,ССГ Янгитурмуш,Yangi turmush QFY,549,1727253
2061,1727253880,ССГ Уйшун,Uyshun QFY,549,1727253
2062,1727256501,город Чиназ,Chinoz shahri,550,1727256
2063,1727256553,городской посёлок Алмазар,Olmazor shaharchasi,550,1727256
2064,1727256555,городской посёлок Янги Чиназ,Yangi Chinoz shaharchasi,550,1727256
2065,1727256557,городской посёлок Гулзорабад,Gulzorobod shaharchasi,550,1727256
2066,1727256559,городской посёлок Дустлик,Do‘stlik shaharchasi,550,1727256
2067,1727256561,городской посёлок Пахта,Paxta shaharchasi,550,1727256
2068,1727256563,городской посёлок А.Темур,A.Temur shaharchasi,550,1727256
2069,1727256565,городской посёлок Бирлик,Birlik shaharchasi,550,1727256
2070,1727256567,городской посёлок Чорвадор,Chorvador shaharchasi,550,1727256
2071,1727256569,городской посёлок Кир,Kir shaharchasi,550,1727256
2072,1727256813,ССГ Ислохат,Isloxat QFY,550,1727256
2073,1727256815,ССГ Эшонобод,Eshonobod QFY,550,1727256
2074,1727256826,ССГ Туркистан,Turkiston QFY,550,1727256
2075,1727256836,ССГ Узбекистан,O‘zbekiston QFY,550,1727256
2076,1727256840,ССГ Чиназ,Chinoz QFY,550,1727256
2077,1727256853,ССГ Эски-Ташкент,Eski Toshkent QFY,550,1727256
2078,1727256860,ССГ Кутарма,Ko‘tarma QFY,550,1727256
2079,1727256864,ССГ Яллама,Yollama QFY,550,1727256
2080,1727259553,городской посёлок Гульбахор,Gulbahor shaharchasi,553,1727259
2081,1727259555,городской посёлок Бозсу,Bozsu shaharchasi,553,1727259
2082,1727259557,городской посёлок Нов,Nov shaharchasi,553,1727259
2083,1727259559,городской посёлок Кирсадок,Kirsadoq shaharchasi,553,1727259
2084,1727259563,городской посёлок Ковунчи,Qovunchi shaharchasi,553,1727259
2085,1727259804,ССГ Йугонтепа,Yo‘g‘ontepa QFY,553,1727259
2086,1727259814,ССГ Халкабад,Halqobod QFY,553,1727259
2087,1727259825,ССГ Хонкургон,Xonqo‘rg‘on QFY,553,1727259
2088,1727259834,ССГ Навбахор,Navbahor QFY,553,1727259
2089,1727259837,ССГ Ниязбаш,Niyozbosh QFY,553,1727259
2090,1727259848,ССГ Кушегоч,Qo‘sh yog‘och QFY,553,1727259
2091,1727259871,ССГ Шуралисай,Sho‘ralisoy QFY,553,1727259
2092,1727259882,ССГ Эски-Каунчи,Eski Qovunchi QFY,553,1727259
2093,1727265501,город Келес,Keles shahri,600,1727265
2094,1727265553,городской посёлок З.Жалилов,Z.Jalilov shaharchasi,600,1727265
2095,1727265555,городской посёлок Куксарай,Ko‘k saroy shaharchasi,600,1727265
2096,1727265557,городской посёлок Кенсай,Kensoy shaharchasi,600,1727265
2097,1727265559,городской посёлок Сабзавот,Sabzavot shaharchasi,600,1727265
2098,1727265563,городской посёлок М.Фозилов,M.Fozilov shaharchasi,600,1727265
2099,1727265565,городской посёлок Шамсиабад,Shamsiobod shaharchasi,600,1727265
2100,1727265567,городской посёлок Чигатай,Chig‘atoy shaharchasi,600,1727265
2101,1727265569,городской посёлок Хасанбой,Hasanboy shaharchasi,600,1727265
2102,1727265573,городской посёлок Кашкарлик,Qashqarlik shaharchasi,600,1727265
2103,1727265811,ССГ Кук-Терак,Ko‘k-terak QFY,600,1727265
2104,1727265813,ССГ Чувалачи,Chuvalachi QFY,600,1727265
2105,1727265816,ССГ Масалбай,Masalboy QFY,600,1727265
2106,1727265819,ССГ Кизгалдак,Qizg‘aldoq QFY,600,1727265
2107,1727265825,ССГ Куксарай,Ko‘k Saroy QFY,600,1727265
2108,1727265828,ССГ Хасанбай,Hasanboy QFY,600,1727265
2109,1727265833,ССГ Гулистан,Guliston QFY,600,1727265
2110,1727265836,ССГ Юнусабад,Yunusobod QFY,600,1727265
2111,1727265839,ССГ Чаштепа,Choshtepa QFY,600,1727265
2112,1727407505,город Янгиабад,Yangiobod shahri,536,1727407
2113,1730203508,город Тинчлик,Tinchlik shahri,564,1730203
2114,1730203551,городской посёлок Алтыарык,Oltiariq shaharchasi,564,1730203
2115,1730203552,городской посёлок Чинор,Chinor shaharchasi,564,1730203
2116,1730203554,городской посёлок Азимабад,Azimobod shaharchasi,564,1730203
2117,1730203556,городской посёлок Бурбалик,Bo‘rbaliq shaharchasi,564,1730203
2118,1730203558,городской посёлок Джурек,Djurek shaharchasi,564,1730203
2119,1730203562,городской посёлок Зилха,Zilxa shaharchasi,564,1730203
2120,1730203564,городской посёлок Катпут,Katput shaharchasi,564,1730203
2121,1730203566,городской посёлок Окбуйра,Oqbo‘yra shaharchasi,564,1730203
2122,1730203568,городской посёлок Повулган,Povulg‘on shaharchasi,564,1730203
2123,1730203570,городской посёлок Паласан,Poloson shaharchasi,564,1730203
2124,1730203572,городской посёлок Чордара,Chordara shaharchasi,564,1730203
2125,1730203574,городской посёлок Эскиараб,Eskiarab shaharchasi,564,1730203
2126,1730203576,городской посёлок Янгиараб,Yangiarab shaharchasi,564,1730203
2127,1730203578,городской посёлок Янгикурган,Yangiqo‘rg‘on shaharchasi,564,1730203
2128,1730203804,ССГ Акбуйра,Oqbo‘yra QFY,564,1730203
2129,1730203806,ССГ Алтыарык,Oltiariq QFY,564,1730203
2130,1730203810,ССГ Янгиараб,Yangiarab QFY,564,1730203
2131,1730203812,ССГ Бурбалык,Bo‘rbaliq QFY,564,1730203
2132,1730203820,ССГ Гайрат,G‘ayrat QFY,564,1730203
2133,1730203824,ССГ Джурек,Djurek QFY,564,1730203
2134,1730203840,ССГ Кызылтепа,Qiziltepa QFY,564,1730203
2135,1730203842,ССГ Паласан,Poloson QFY,564,1730203
2136,1730203848,ССГ Файзиабад,Fayziobod QFY,564,1730203
2137,1730203870,ССГ Тошкургон,Toshqo‘rg‘on QFY,564,1730203
2138,1730203875,ССГ Капчугай,Kapchugay QFY,564,1730203
2139,1730203881,ССГ Павулган,Povulg‘on QFY,564,1730203
2140,1730203885,ССГ Катпут,Katput QFY,564,1730203
2141,1730203890,ССГ Зилха,Zilxa QFY,564,1730203
2142,1730203895,ССГ Азимабад,Azimobod QFY,564,1730203
2143,1730206553,городской посёлок Болтакул,Boltako‘l shaharchasi,562,1730206
2144,1730206555,городской посёлок Гиштмон,Gishtmon shaharchasi,562,1730206
2145,1730206557,городской посёлок Дурмон,Do‘rmon shaharchasi,562,1730206
2146,1730206559,городской посёлок Катта бешкапа,Katta Beshkapa shaharchasi,562,1730206
2147,1730206561,городской посёлок Кизиларик,Qizil ariq shaharchasi,562,1730206
2148,1730206563,городской посёлок Каражийда,Qorajiyda shaharchasi,562,1730206
2149,1730206565,городской посёлок Каракалтак,Qorakaltak shaharchasi,562,1730206
2150,1730206567,городской посёлок Кумтепа,Qumtepa shaharchasi,562,1730206
2151,1730206569,городской посёлок Куйи Октепа,Quyi Oqtepa shaharchasi,562,1730206
2152,1730206571,городской посёлок Сармозор,Sarmozor shaharchasi,562,1730206
2153,1730206573,городской посёлок Хотинарык,Xotinariq shaharchasi,562,1730206
2154,1730206575,городской посёлок Шахартепа,Shahartepa shaharchasi,562,1730206
2155,1730206577,городской посёлок Эшонгузар,Eshonguzar shaharchasi,562,1730206
2156,1730206579,городской посёлок Янгиарык,Yangiariq shaharchasi,562,1730206
2157,1730206806,ССГ Файз,Fayz QFY,562,1730206
2158,1730206815,ССГ Дурман,Do‘rmon QFY,562,1730206
2159,1730206822,ССГ Каракушчи,Qoraqo‘shchi QFY,562,1730206
2160,1730206825,ССГ Кумтепа,Qumtepa QFY,562,1730206
2161,1730206827,ССГ Саримазар,Sarmozor QFY,562,1730206
2162,1730206830,ССГ Салиджанабад,Solijonobod QFY,562,1730206
2163,1730206834,ССГ Лянгар,Langar QFY,562,1730206
2164,1730206841,ССГ Пахтакор,Paxtakor QFY,562,1730206
2165,1730206854,ССГ Укчи,O‘qchi QFY,562,1730206
2166,1730206862,ССГ Халкабад,Xalqabod QFY,562,1730206
2167,1730206876,ССГ Шахартепа,Shahartepa QFY,562,1730206
2168,1730206885,ССГ Юлдашабад,Yo‘ldoshobod QFY,562,1730206
2169,1730206890,ССГ Лайсан,Loyson QFY,562,1730206
2170,1730206895,ССГ Балтакуль,Boltako‘l QFY,562,1730206
2171,1730206898,ССГ Гиштман,G‘ishtmon QFY,562,1730206
2172,1730209551,городской посёлок Багдад,Bog‘dod shaharchasi,555,1730209
2173,1730209553,городской посёлок Амиробод,Amirobod shaharchasi,555,1730209
2174,1730209555,городской посёлок Майлавой,Maylavoy shaharchasi,555,1730209
2175,1730209557,городской посёлок Олтин водий,Oltin vodiy shaharchasi,555,1730209
2176,1730209559,городской посёлок Богишамол,Bog‘ishamol shaharchasi,555,1730209
2177,1730209561,городской посёлок Бордон,Bordon shaharchasi,555,1730209
2178,1730209563,городской посёлок Дурманча,Do‘rmoncha shaharchasi,555,1730209
2179,1730209565,городской посёлок Иргали,Irgali shaharchasi,555,1730209
2180,1730209567,городской посёлок Каракчитол,Qaroqchitol shaharchasi,555,1730209
2181,1730209569,городской посёлок Кахат,Kaxat shaharchasi,555,1730209
2182,1730209571,городской посёлок Киркболды,Qirqboldi shaharchasi,555,1730209
2183,1730209573,городской посёлок Конизар,Konizar shaharchasi,555,1730209
2184,1730209575,городской посёлок Куштегирмон,Qo‘shtegirmon shaharchasi,555,1730209
2185,1730209577,городской посёлок Маткулабад,Matqulobod shaharchasi,555,1730209
2186,1730209579,городской посёлок Мирзаабад,Mirzaobod shaharchasi,555,1730209
2187,1730209581,городской посёлок Самандарак,Samandarak shaharchasi,555,1730209
2188,1730209583,городской посёлок Самарканд,Samarqand shaharchasi,555,1730209
2189,1730209585,городской посёлок Ултарма,O‘ltarma shaharchasi,555,1730209
2190,1730209587,городской посёлок Хуснабад,Xusnobod shaharchasi,555,1730209
2191,1730209589,городской посёлок Чекмирзаабад,Chekmirzaobod shaharchasi,555,1730209
2192,1730209591,городской посёлок Чуринди,Churindi shaharchasi,555,1730209
2193,1730209810,ССГ Зафарабад,Zafarobod QFY,555,1730209
2194,1730209820,ССГ Амирабад,Amirobod QFY,555,1730209
2195,1730209823,ССГ Каракчитал,Qaroqchitol QFY,555,1730209
2196,1730209824,ССГ Маткулабад,Matqulobod QFY,555,1730209
2197,1730209826,ССГ Тинчлик,Tinchlik QFY,555,1730209
2198,1730209834,ССГ Пахтаабад,Paxtaobod QFY,555,1730209
2199,1730209845,ССГ Ультарма,O‘ltarma QFY,555,1730209
2200,1730209856,ССГ Чуваланчи,Chuvalanchi QFY,555,1730209
2201,1730209860,ССГ Дорманча,Do‘rmancha QFY,555,1730209
2202,1730209865,ССГ Самарканд,Samarqand QFY,555,1730209
2203,1730212551,городской посёлок Ибрат,Ibrat shaharchasi,556,1730212
2204,1730212553,городской посёлок Юкори Бачкир,Yuqori Bachqir shaharchasi,556,1730212
2205,1730212555,городской посёлок Куйи Бачкир,Quyi Bachqir shaharchasi,556,1730212
2206,1730212557,городской посёлок Чинабад,Chinobod shaharchasi,556,1730212
2207,1730212559,городской посёлок Бувайда,Buvayda shaharchasi,556,1730212
2208,1730212561,городской посёлок Зарбулок,Zarbuloq shaharchasi,556,1730212
2209,1730212563,городской посёлок Кум,Qum shaharchasi,556,1730212
2210,1730212565,городской посёлок Юкори Найман,Yuqori Nayman shaharchasi,556,1730212
2211,1730212567,городской посёлок Аккурган,Oqqo‘rg‘on shaharchasi,556,1730212
2212,1730212569,городской посёлок Куйи Урганжи,Quyi Urganji shaharchasi,556,1730212
2213,1730212806,ССГ Аккурган,Oqqo‘rg‘on QFY,556,1730212
2214,1730212810,ССГ Алкар,Alqor QFY,556,1730212
2215,1730212820,ССГ Бекабад,Begobod QFY,556,1730212
2216,1730212830,ССГ Бештерак,Beshterak QFY,556,1730212
2217,1730212840,ССГ Бувайда,Buvayda QFY,556,1730212
2218,1730212850,ССГ Джалаер,Jalayer QFY,556,1730212
2219,1730212860,ССГ Кунград,Qo‘ng‘irot QFY,556,1730212
2220,1730212862,ССГ Курганабад,Qo‘rg‘onobod QFY,556,1730212
2221,1730212866,ССГ Узумзар,Uzumzor QFY,556,1730212
2222,1730212869,ССГ Янгикадам,Yangiqadam QFY,556,1730212
2223,1730212870,ССГ Янгикурган,Yangiqo‘rg‘on QFY,556,1730212
2224,1730215501,город Бешарык,Beshariq shahri,554,1730215
2225,1730215553,городской посёлок Нафосат,Nafosat shaharchasi,554,1730215
2226,1730215556,городской посёлок Заркайнар,Zarqaynar shaharchasi,554,1730215
2227,1730215559,городской посёлок Капаянги,Kapayangi shaharchasi,554,1730215
2228,1730215563,городской посёлок Кумкишлак,Qumqishloq shaharchasi,554,1730215
2229,1730215566,городской посёлок Актовук,Oqtovuq shaharchasi,554,1730215
2230,1730215569,городской посёлок Рапкан,Rapqon shaharchasi,554,1730215
2231,1730215573,городской посёлок Товул,Tovul shaharchasi,554,1730215
2232,1730215576,городской посёлок Узун,Uzun shaharchasi,554,1730215
2233,1730215579,городской посёлок Чимбай,Chimboy shaharchasi,554,1730215
2234,1730215583,городской посёлок Мангуобод,Manguobod shaharchasi,554,1730215
2235,1730215804,ССГ Андархан,Andarxon QFY,554,1730215
2236,1730215811,ССГ Бешарык,Beshariq QFY,554,1730215
2237,1730215815,ССГ Ватан,Vatan QFY,554,1730215
2238,1730215826,ССГ Каражийда,Qorajiyda QFY,554,1730215
2239,1730215828,ССГ Кашкар,Qashqar QFY,554,1730215
2240,1730215839,ССГ Бешсари,Beshsari QFY,554,1730215
2241,1730215844,ССГ Рапкан,Rapqon QFY,554,1730215
2242,1730215848,ССГ Тавул,Tovul QFY,554,1730215
2243,1730215855,ССГ Яккатут,Yakkatut QFY,554,1730215
2244,1730218501,город Кува,Quva shahri,559,1730218
2245,1730218552,городской посёлок Саноатчилар,Sanoatchilar shaharchasi,559,1730218
2246,1730218553,городской посёлок Гулистон,Guliston shaharchasi,559,1730218
2247,1730218554,городской посёлок Дамарик,Damariq shaharchasi,559,1730218
2248,1730218555,городской посёлок Джалаер,Jalayer shaharchasi,559,1730218
2249,1730218556,городской посёлок Кайирма,Qayirma shaharchasi,559,1730218
2250,1730218557,городской посёлок Какир,Qaqir shaharchasi,559,1730218
2251,1730218558,городской посёлок Кандабулок,Qandabuloq shaharchasi,559,1730218
2252,1730218559,городской посёлок Карашох,Qorashox shaharchasi,559,1730218
2253,1730218561,городской посёлок Мустакиллик,Mustaqillik shaharchasi,559,1730218
2254,1730218562,городской посёлок Олтинарик,Oltinariq shaharchasi,559,1730218
2255,1730218563,городской посёлок Пастки Хужа Хасан,Pastki Xo‘ja Xasan shaharchasi,559,1730218
2256,1730218564,городской посёлок Толмазор,Tolmozor shaharchasi,559,1730218
2257,1730218565,городской посёлок Турк,Turk shaharchasi,559,1730218
2258,1730218567,городской посёлок Узбек,O‘zbek shaharchasi,559,1730218
2259,1730218569,городской посёлок Юзия,Yuziya shaharchasi,559,1730218
2260,1730218804,ССГ Акбарабад,Akbarabad QFY,559,1730218
2261,1730218813,ССГ Байналминал,Baynalminal QFY,559,1730218
2262,1730218826,ССГ Дехканабад,Dehqonobod QFY,559,1730218
2263,1730218829,ССГ Иттифок,Ittifoq QFY,559,1730218
2264,1730218837,ССГ Маданият,Madaniyat QFY,559,1730218
2265,1730218842,ССГ Ифтихор,Iftixor QFY,559,1730218
2266,1730218851,ССГ Намуна,Namuna QFY,559,1730218
2267,1730218862,ССГ Бахор,Bahor QFY,559,1730218
2268,1730218871,ССГ Туркрават,Turkrovot QFY,559,1730218
2269,1730218884,ССГ Сойгузар,Soyguzar QFY,559,1730218
2270,1730218886,ССГ Янгихаят,Yangihayot QFY,559,1730218
2271,1730221551,городской посёлок Учкуприк,Uchko‘prik shaharchasi,568,1730221
2272,1730221553,городской посёлок Бегабад,Begobod shaharchasi,568,1730221
2273,1730221555,городской посёлок Гиждан,G‘ijdan shaharchasi,568,1730221
2274,1730221557,городской посёлок Катта кашкар,Katta Qashqar shaharchasi,568,1730221
2275,1730221559,городской посёлок Кумарикобод,Qumariqobod shaharchasi,568,1730221
2276,1730221561,городской посёлок Богибустон,Bog‘ibo‘ston shaharchasi,568,1730221
2277,1730221563,городской посёлок Мирзахужа,Mirzaxo‘ja shaharchasi,568,1730221
2278,1730221565,городской посёлок Палахон,Palaxon shaharchasi,568,1730221
2279,1730221567,городской посёлок Собиржан,Sobirjon shaharchasi,568,1730221
2280,1730221569,городской посёлок Тургок,Turg‘oq shaharchasi,568,1730221
2281,1730221571,городской посёлок Янгикишлок,Yangiqishloq shaharchasi,568,1730221
2282,1730221816,ССГ Гиждан,G‘ijdon QFY,568,1730221
2283,1730221828,ССГ Кенагас,Kenagas QFY,568,1730221
2284,1730221839,ССГ Навруз,Navro‘z QFY,568,1730221
2285,1730221851,ССГ Чарбог,Chorbog‘ QFY,568,1730221
2286,1730221856,ССГ Палахан,Palaxon QFY,568,1730221
2287,1730221859,ССГ Сарыкурган,Sariqo‘rg‘on QFY,568,1730221
2288,1730221862,ССГ Учкуприк,Uchko‘prik QFY,568,1730221
2289,1730221873,ССГ Янгикишлак,Yangiqishloq QFY,568,1730221
2290,1730221876,ССГ Обод диер,Obod diyor QFY,568,1730221
2291,1730224501,город Риштан,Rishton shahri,565,1730224
2292,1730224552,городской посёлок Авазбай,Avazboy shaharchasi,565,1730224
2293,1730224554,городской посёлок Бешкапа,Beshkapa shaharchasi,565,1730224
2294,1730224556,городской посёлок Бужай,Bujay shaharchasi,565,1730224
2295,1730224558,городской посёлок Бустан,Bo‘ston shaharchasi,565,1730224
2296,1730224562,городской посёлок Дутир,Do‘tir shaharchasi,565,1730224
2297,1730224564,городской посёлок Саховат,Saxovat shaharchasi,565,1730224
2298,1730224566,городской посёлок Зохидан,Zoxidon shaharchasi,565,1730224
2299,1730224568,городской посёлок Кайрагач,Qayrag‘och shaharchasi,565,1730224
2300,1730224572,городской посёлок Ак-ер,Oq-yer shaharchasi,565,1730224
2301,1730224574,городской посёлок Пандиган,Pandigon shaharchasi,565,1730224
2302,1730224576,городской посёлок Туда,To‘da shaharchasi,565,1730224
2303,1730224578,городской посёлок Уйрат,O‘yrat shaharchasi,565,1730224
2304,1730224582,городской посёлок Хуррамабад,Xurramobod shaharchasi,565,1730224
2305,1730224804,ССГ Акалтын,Oq-oltin QFY,565,1730224
2306,1730224806,ССГ Акъер,Oq-yer QFY,565,1730224
2307,1730224823,ССГ Бешкапа,Beshkapa QFY,565,1730224
2308,1730224829,ССГ Бустан,Bo‘ston QFY,565,1730224
2309,1730224835,ССГ Мехнатабад,Mehnatobod QFY,565,1730224
2310,1730224846,ССГ Риштан,Rishton QFY,565,1730224
2311,1730224868,ССГ Зохидон,Zoxidon QFY,565,1730224
2312,1730224879,ССГ Туда,To‘da QFY,565,1730224
2313,1730224890,ССГ им. Б. Усманходжаева,O‘smonxo‘jayev QFY,565,1730224
2314,1730224895,ССГ Яйилма,Yoyilma QFY,565,1730224
2315,1730224897,ССГ Кайрагач,Qayrag‘och QFY,565,1730224
2316,1730226551,городской посёлок Равон,Ravon shaharchasi,566,1730226
2317,1730226554,городской посёлок Калъа,Qal’a shaharchasi,566,1730226
2318,1730226557,городской посёлок Сариканда,Sarikanda shaharchasi,566,1730226
2319,1730226561,городской посёлок Сох,So‘x shaharchasi,566,1730226
2320,1730226564,городской посёлок Тул,Tul shaharchasi,566,1730226
2321,1730226567,городской посёлок Хушер,Hushyor shaharchasi,566,1730226
2322,1730226571,городской посёлок Тароватли,Tarovatli shaharchasi,566,1730226
2323,1730226812,ССГ Сохибкор,Sohibkor QFY,566,1730226
2324,1730226840,ССГ Раван,Ravon QFY,566,1730226
2325,1730226857,ССГ Сох,So‘x QFY,566,1730226
2326,1730226893,ССГ Хушъяр,Hushyor QFY,566,1730226
2327,1730227551,городской посёлок Ташлак,Toshloq shaharchasi,567,1730227
2328,1730227553,городской посёлок Арабмозор,Arabmozor shaharchasi,567,1730227
2329,1730227555,городской посёлок Ахшак,Axshak shaharchasi,567,1730227
2330,1730227557,городской посёлок Варзак,Varzak shaharchasi,567,1730227
2331,1730227559,городской посёлок Заркент,Zarkent shaharchasi,567,1730227
2332,1730227561,городской посёлок Кумарик,Qumariq shaharchasi,567,1730227
2333,1730227563,городской посёлок Куйи Найман,Quyi Nayman shaharchasi,567,1730227
2334,1730227565,городской посёлок Садда,Sadda shaharchasi,567,1730227
2335,1730227567,городской посёлок Турват,Turvat shaharchasi,567,1730227
2336,1730227569,городской посёлок Яккатут,Yakkatut shaharchasi,567,1730227
2337,1730227810,ССГ Ахшак,Axshak QFY,567,1730227
2338,1730227815,ССГ Куйи Яккатут,Quyi Yakkatut QFY,567,1730227
2339,1730227823,ССГ Варзак,Varzak QFY,567,1730227
2340,1730227836,ССГ Арабмазар,Arabmozor QFY,567,1730227
2341,1730227849,ССГ Кумарык,Qumariq QFY,567,1730227
2342,1730227853,ССГ Найман,Nayman QFY,567,1730227
2343,1730227855,ССГ Найманбустан,Naymanbo‘ston QFY,567,1730227
2344,1730227872,ССГ Садда,Sadda QFY,567,1730227
2345,1730227882,ССГ Заркент,Zarkent QFY,567,1730227
2346,1730227885,ССГ Курганча,Qo‘rg‘oncha QFY,567,1730227
2347,1730230501,город Яйпан,Yaypan shahri,569,1730230
2348,1730230556,городской посёлок Шорсу,Sho‘rsuv shaharchasi,569,1730230
2349,1730230558,городской посёлок Авгон,Avg‘on shaharchasi,569,1730230
2350,1730230562,городской посёлок Дахана какир,Dahana Qaqir shaharchasi,569,1730230
2351,1730230564,городской посёлок Ислам,Islom shaharchasi,569,1730230
2352,1730230566,городской посёлок Катта Тагаб,Katta Tagob shaharchasi,569,1730230
2353,1730230568,городской посёлок Кизил какир,Qizil Qaqir shaharchasi,569,1730230
2354,1730230570,городской посёлок Кичик Тагаб,Kichik Tagob shaharchasi,569,1730230
2355,1730230572,городской посёлок Сардоба,Sardoba shaharchasi,569,1730230
2356,1730230574,городской посёлок Кудаш,Kudash shaharchasi,569,1730230
2357,1730230576,городской посёлок Кул элаш,Kul elash shaharchasi,569,1730230
2358,1730230577,городской посёлок Кулибек,Qulibek shaharchasi,569,1730230
2359,1730230578,городской посёлок Кумбосди,Qumbosti shaharchasi,569,1730230
2360,1730230580,городской посёлок Кушкунак,Qo‘shqo‘noq shaharchasi,569,1730230
2361,1730230582,городской посёлок Курганча,Qo‘rg‘oncha shaharchasi,569,1730230
2362,1730230584,городской посёлок Нурсух,Nursux shaharchasi,569,1730230
2363,1730230586,городской посёлок Овчи,Ovchi shaharchasi,569,1730230
2364,1730230588,городской посёлок Айимча какир,Oyimcha Qaqir shaharchasi,569,1730230
2365,1730230590,городской посёлок Акмачит,Oqmachit shaharchasi,569,1730230
2366,1730230592,городской посёлок Ахта Тагаб,Oxta Tagob shaharchasi,569,1730230
2367,1730230594,городской посёлок Укчи Дашт,O‘qchi Dasht shaharchasi,569,1730230
2368,1730230596,городской посёлок Укчи Ражабгарди,O‘qchi Rajabgardi shaharchasi,569,1730230
2369,1730230598,городской посёлок Ифтихор,Iftixor shaharchasi,569,1730230
2370,1730230807,ССГ Авчи,Ovchi QFY,569,1730230
2371,1730230811,ССГ Кораезбобо,Qorayozbobo QFY,569,1730230
2372,1730230822,ССГ Ганиабад,G‘aniobod QFY,569,1730230
2373,1730230838,ССГ Конизор,Konizar QFY,569,1730230
2374,1730230844,ССГ Кайнар,Qaynar QFY,569,1730230
2375,1730230855,ССГ Мингтут,Mingtut QFY,569,1730230
2376,1730230866,ССГ Нурсук,Nursux QFY,569,1730230
2377,1730230869,ССГ Раджабгарди,Rajabgardi QFY,569,1730230
2378,1730230873,ССГ Кызыл какир,Qizil Qaqir QFY,569,1730230
2379,1730230875,ССГ Тагаб,Tagob QFY,569,1730230
2380,1730233555,городской посёлок Чимион,Chimyon (mavjud) shaharchasi,570,1730233
2381,1730233557,городской посёлок Аввал,Avval shaharchasi,570,1730233
2382,1730233559,городской посёлок Арча,Archa shaharchasi,570,1730233
2383,1730233561,городской посёлок Водил,Vodil shaharchasi,570,1730233
2384,1730233563,городской посёлок Юкори Водил,Yuqori Vodil shaharchasi,570,1730233
2385,1730233565,городской посёлок Дамкул,Damko‘l shaharchasi,570,1730233
2386,1730233567,городской посёлок Ешларабад,Yoshlarobod shaharchasi,570,1730233
2387,1730233569,городской посёлок Кургонтепа,Qo‘rg‘ontepa shaharchasi,570,1730233
2388,1730233571,городской посёлок Лангар,Langar shaharchasi,570,1730233
2389,1730233573,городской посёлок Лаган,Log‘on shaharchasi,570,1730233
2390,1730233575,городской посёлок Миндон,Mindon shaharchasi,570,1730233
2391,1730233577,городской посёлок Новкент,Novkent shaharchasi,570,1730233
2392,1730233579,городской посёлок Юкори Октепа,Yuqori Oqtepa shaharchasi,570,1730233
